word	happy	funny	sad	lovely	exciting	angry	scary
soulless	0.8564695417881012	0.7407218813896179	0.6686220169067383	0.7245725095272064	0.8878414258360863	0.8067159056663513	0.773844450712204
acceptance	0.9138302803039551	0.9872295036911964	0.9338519424200058	1.024889862164855	0.9232063665986061	0.9029266685247421	1.0550207532942295
visitor	0.9612714648246765	0.9638572856783867	0.927214652299881	0.8000160753726959	0.946408823132515	0.9489154666662216	0.888940304517746
stranger	0.8592313081026077	0.75319504737854	0.8283699154853821	0.8131406307220459	0.848549097776413	0.9012484550476074	0.6919697523117065
octopus	0.9632115811109543	0.8862951919436455	0.9730425775051117	0.8977930098772049	0.9761696457862854	0.9183305278420448	0.9276670664548874
conjecture	0.8981384187936783	0.8573112189769745	0.8266056030988693	0.9451351314783096	0.9378886371850967	0.9232312589883804	0.8518701195716858
jolly	0.6217391192913055	0.5963864922523499	0.7033727169036865	0.5292248725891113	0.8662885874509811	0.8224916160106659	0.7260222434997559
favorite	0.7951177954673767	0.7615636885166168	0.8339146077632904	0.6882942914962769	0.734113872051239	0.9076531827449799	0.8235083669424057
grandchildren	0.8240407854318619	0.9144741222262383	0.8093582391738892	0.7359833121299744	0.9061759114265442	0.9128243327140808	0.846697598695755
lemon	0.8786013498902321	0.8528668582439423	0.9131571501493454	0.728318840265274	0.967321015894413	0.9212839603424072	0.8934888243675232
repelling	0.9590388163924217	0.9570004269480705	1.06376251578331	0.918268233537674	0.9350832179188728	0.9801979456096888	0.8784311413764954
bearish	0.8766041100025177	0.9116498976945877	0.8534837365150452	0.88875412940979	0.8688053339719772	0.9054618179798126	0.8584990203380585
exigent	0.9931395426392555	0.8908035829663277	0.9031393826007843	0.9328246563673019	0.9181842356920242	0.9482268579304218	0.8551090657711029
wilderness	0.9734486453235149	1.0076023694127798	0.9107256978750229	0.8775246143341064	0.9237708002328873	0.902743473649025	0.890013799071312
attestation	0.9515187479555607	0.9975738655775785	0.9676526747643948	0.8856701403856277	0.9988984428346157	1.0541676208376884	1.011214829981327
felicity	0.9180232435464859	0.9380716532468796	0.9474446922540665	0.7516956776380539	1.0371187627315521	0.9956037430092692	0.9903716929256916
chimera	0.9929325338453054	0.8742358386516571	0.9006803706288338	0.8999113738536835	0.9146043285727501	0.9984415099024773	0.8080189526081085
welcoming	0.5946315824985504	0.8267837017774582	0.7382805049419403	0.6461571455001831	0.6649549603462219	0.820604145526886	0.8251642882823944
discontinuity	1.0410317704081535	0.9310618042945862	0.8968868926167488	0.9863936640322208	0.9316511079668999	1.0251641161739826	0.9273367077112198
pursuit	0.9281055182218552	1.0004921108484268	0.9541333392262459	1.0400156527757645	0.9690366052091122	0.9624289870262146	0.9713538363575935
dung	0.9630895480513573	0.8947383314371109	0.9047553539276123	0.8420902490615845	1.03315868973732	0.905500590801239	0.9780822396278381
depreciation	1.0098629221320152	0.904814600944519	0.9752256721258163	0.9325777590274811	0.943476103246212	0.978117361664772	0.9738608952611685
coward	0.848531186580658	0.7747384309768677	0.6563016474246979	0.901273638010025	1.0078570265322924	0.6249812841415405	0.7554831504821777
checklist	0.9703875258564949	0.8930580466985703	1.0270530730485916	0.9635485112667084	0.9471177197992802	1.0398702770471573	0.8110837042331696
convent	0.9742272384464741	0.9572319239377975	0.891127273440361	0.7545817047357559	1.0143556259572506	0.9311791211366653	0.9225367456674576
yey	0.7372919321060181	0.7532248944044113	0.7873483151197433	0.6642611026763916	0.9271612092852592	0.9045852944254875	0.8919273912906647
shot	0.8717011511325836	0.8361925184726715	0.917488805949688	0.8979838863015175	0.9973743185400963	0.8429063111543655	0.8021480292081833
inimitable	0.9297452419996262	0.7110235095024109	0.8859948664903641	0.6629118025302887	0.8706530779600143	0.9583388864994049	0.924949012696743
hearse	0.9732291977852583	0.8869562596082687	0.8105463087558746	0.7969975024461746	0.965384017676115	0.9242241010069847	0.9046554565429688
bovine	1.0178729072213173	0.9084611311554909	0.9636611491441727	0.956364095211029	1.0481718815863132	0.947899304330349	0.9701049327850342
rarity	0.9102733284235001	0.8085516393184662	0.8013943433761597	0.8259455561637878	0.7881223559379578	0.9308612048625946	0.7231860458850861
roulette	0.8800544142723083	0.8996916860342026	0.9179912060499191	0.9497321546077728	0.9003407955169678	0.9118551537394524	0.857402116060257
ultimately	0.8212300837039948	0.9501677080988884	0.8239242881536484	0.9879612661898136	0.9339698106050491	0.8533512055873871	0.9124488532543182
deteriorated	0.9839898254722357	0.9222356453537941	0.8362681865692139	0.9080276563763618	1.0306302793323994	0.8808050826191902	0.8595728576183319
sunday	0.8609973192214966	0.7795016765594482	0.7640564143657684	0.7286966443061829	0.9121572524309158	0.9263380989432335	0.9186632335186005
insecure	0.7841304838657379	0.7316221594810486	0.7343786060810089	0.8416979014873505	0.9645693339407444	0.656160295009613	0.7376612424850464
artwork	0.9203290492296219	0.8379342406988144	0.8954919800162315	0.7747267335653305	0.8871775791049004	0.9119865745306015	0.8934591338038445
daily	0.9173224940896034	0.926149845123291	0.9302860200405121	1.0103522446006536	0.9719704259186983	0.9149173200130463	0.9872448556125164
antithesis	0.8678878843784332	0.7660513818264008	0.8033492267131805	0.8268312811851501	0.8424021899700165	0.8551629781723022	0.7869465053081512
manual	0.97228810377419	1.0009206794202328	1.0442220531404018	0.9891140535473824	1.0234824065119028	0.9621779397130013	0.9461687728762627
immunization	0.972966993227601	0.9737967774271965	0.9584758207201958	0.9447639919817448	0.935176819562912	0.9719746448099613	0.9582493007183075
convict	0.937990240752697	0.9151946529746056	0.8755570501089096	0.9558800123631954	1.0746099650859833	0.872532844543457	0.9457079246640205
opportunity	0.7701970040798187	0.9633814059197903	0.8208954185247421	0.8595698475837708	0.5788993835449219	0.934629499912262	0.909309946000576
inauguration	0.9332268834114075	0.9651325792074203	0.9013061448931694	0.925408847630024	0.8653231412172318	0.9294949695467949	1.0029255859553814
enthusiast	0.9315717294812202	0.8738600015640259	0.952791016548872	0.837891012430191	0.7974796295166016	0.9338459149003029	0.9659930281341076
mortgagee	0.9949610196053982	0.992874363437295	0.9584039971232414	0.9214018881320953	1.0409498810768127	0.9931796230375767	0.9662876315414906
cop	0.8994939923286438	0.7751886248588562	0.8642460703849792	0.926703155040741	1.0426929630339146	0.7738619297742844	0.8273532092571259
cried	0.744675874710083	0.7639382481575012	0.6215289235115051	0.7634283006191254	0.9464830867946148	0.5984898805618286	0.761413186788559
economy	0.9303548708558083	0.9182106480002403	0.9211357310414314	0.9813938587903976	0.9866655245423317	0.9200313687324524	0.9130614623427391
inseparable	0.8030669987201691	0.7911579757928848	0.8031508773565292	0.7921438813209534	0.8486153483390808	0.8524588942527771	0.8442486226558685
connective	1.0105285495519638	0.7691003382205963	0.9348020106554031	0.7850380539894104	0.8247498869895935	0.9931122632697225	0.8507576137781143
muck	0.9154414758086205	0.8920770809054375	0.8667420148849487	0.830977588891983	0.9655007943511009	0.8868079483509064	0.8498243093490601
tree	0.9230674654245377	0.9126870408654213	0.906507819890976	0.7992254048585892	1.028236335143447	0.9293757528066635	0.9148160964250565
goodies	0.807306557893753	0.9222130626440048	0.9236292913556099	0.7569116652011871	0.8497657030820847	0.9555285535752773	0.9309057369828224
madden	0.9038804620504379	0.7528865784406662	0.8387812972068787	0.844669982790947	0.9402745924890041	0.8797866180539131	0.8252862095832825
casualty	0.9489139504730701	0.9236826151609421	0.8761694431304932	1.0631227940320969	1.0111212059855461	0.9304194301366806	0.895817294716835
assure	0.7458452880382538	1.018809225410223	0.9029536992311478	0.9447983056306839	0.9511505141854286	0.8851803243160248	0.9883836507797241
praises	0.7584811598062515	0.9150626957416534	0.8638039529323578	0.8392687886953354	0.9465027004480362	0.8878187909722328	1.012479105964303
rejected	0.8690658807754517	0.9159848019480705	0.9186625331640244	0.9924891144037247	1.0226221047341824	0.7941320240497589	0.9715536050498486
wail	0.9328096359968185	0.8310446441173553	0.7727852314710617	0.829763650894165	1.0561638437211514	0.7782892882823944	0.7969195246696472
chirp	0.8984075263142586	0.7852426022291183	0.887406587600708	0.777167797088623	0.9675350487232208	0.9064198881387711	0.9259147346019745
cable	1.0134767927229404	0.9358997493982315	0.9977635554969311	0.9897323735058308	1.0054901093244553	0.9483907595276833	0.9510750956833363
pound	0.9792574606835842	0.9649425894021988	0.9980859197676182	0.9860045649111271	1.0162264257669449	0.9511210024356842	0.926555760204792
captivate	0.8954895809292793	0.7949380874633789	0.9009518101811409	0.8197605013847351	0.6865426898002625	0.9307566359639168	0.8951706737279892
hurt	0.8396269232034683	0.7792305201292038	0.7981937229633331	0.9472985304892063	0.9713964201509953	0.7039918899536133	0.7263652682304382
popular	0.8457627892494202	0.7764938771724701	0.8219067305326462	0.8255282342433929	0.7093623280525208	0.8034305274486542	0.8359533250331879
injure	0.9724083486944437	0.8460296094417572	0.9573923870921135	0.9718825817108154	0.9813788197934628	0.8134698420763016	0.8396150767803192
noose	0.9404555112123489	0.8659669458866119	0.7920729070901871	0.9859537519514561	1.0322686284780502	0.8055378794670105	0.836117148399353
hermaphrodite	0.9064841791987419	0.7591606229543686	0.8835127949714661	0.806751012802124	0.9302344471216202	0.8570301830768585	0.831763356924057
earned	0.9093249961733818	0.9650684222579002	0.9875672552734613	0.952815406024456	0.9770268499851227	1.0226274896413088	0.9958959482610226
backbone	0.8993517458438873	0.9190399795770645	0.891861267387867	0.9101890325546265	0.8873952850699425	0.9275147765874863	0.9312707558274269
mortuary	0.9636125788092613	0.91020118445158	0.8176814913749695	0.9269374161958694	1.0594928227365017	0.8728441894054413	0.9487332701683044
flabby	0.8319279253482819	0.6655109226703644	0.7879916280508041	0.7424095273017883	0.940642673522234	0.8099803924560547	0.7835758924484253
slayer	0.9494350664317608	0.9696406722068787	0.9497525915503502	0.9057317078113556	1.0041501941159368	0.938499353826046	0.8284576684236526
loathing	0.8871309161186218	0.8092081844806671	0.8137747943401337	0.8321522772312164	0.952313769608736	0.7353143990039825	0.836230456829071
awards	0.8745458424091339	0.9475685022771358	0.965934906154871	0.9187817573547363	0.8486649394035339	0.9865670893341303	1.0439635589718819
excellence	0.892599567770958	0.9791496396064758	0.9726454578340054	0.895802304148674	0.7577284574508667	1.0703045204281807	1.0444047078490257
pony	0.8696657121181488	0.8823332190513611	0.9016581326723099	0.8171608150005341	0.9008376374840736	0.9098756983876228	0.8968800753355026
averseness	1.019391193985939	0.8660805225372314	0.89450903236866	0.9562912844121456	0.8629423826932907	0.8893023729324341	0.8406229615211487
fights	0.8512136489152908	0.8407492190599442	0.8482173979282379	1.0051975771784782	0.8865068629384041	0.762926310300827	0.8009606748819351
havoc	0.9581217616796494	0.9154912009835243	0.9508170187473297	0.8398855775594711	0.9582513645291328	0.8561200052499771	0.8198791742324829
carefree	0.7208704352378845	0.7292677164077759	0.7431444525718689	0.6281173825263977	0.8524140566587448	0.8457083404064178	0.7223714292049408
corrupting	1.0049438625574112	0.8939213752746582	0.8574413508176804	0.9080894291400909	0.9778587892651558	0.9372456818819046	0.8529872000217438
rainy	0.9023451805114746	0.925109013915062	0.833600640296936	0.8111290037631989	0.929657094180584	0.9509459547698498	0.8580751568078995
hostilities	0.9007260203361511	0.9341876804828644	0.9302854686975479	0.95582689717412	0.968689002096653	0.9049656912684441	0.9516572281718254
horrifying	0.849420815706253	0.6346672177314758	0.502467006444931	0.7248135209083557	0.7185251712799072	0.7524416744709015	0.3592456579208374
unfavorable	0.8968131244182587	0.9465174078941345	0.898225262761116	0.9373249933123589	0.9210021048784256	0.7851260304450989	0.8965261578559875
ungodly	0.9085359647870064	0.8463333398103714	0.8796570226550102	0.8364380896091461	0.9096116572618484	0.7930029332637787	0.7790713012218475
smelling	0.858123391866684	0.7946866750717163	0.7900970131158829	0.7584958374500275	0.8909932002425194	0.8792569115757942	0.7683233320713043
unanticipated	0.9290173649787903	0.923912912607193	0.916952408850193	0.9825435280799866	0.8233768939971924	0.8817247748374939	0.8535287976264954
hunting	0.8908428847789764	0.9474157840013504	0.8686379790306091	0.9438011758029461	0.9700826834887266	0.8854805678129196	0.9002738893032074
prey	1.0799501314759254	0.904546782374382	0.886249728500843	0.9499465748667717	1.0483076982200146	0.9106099829077721	0.8175360709428787
attendant	1.0019046943634748	0.9616271033883095	0.9312838390469551	0.916000485420227	1.032731607556343	0.8521641194820404	0.9173965156078339
carcinoma	1.024628158658743	0.9179186224937439	1.0075304917991161	0.9178724065423012	0.9905054830014706	0.9999485053122044	0.9279711991548538
exclusion	0.9772068820893764	1.0074805561453104	0.9288310706615448	1.0239161103963852	1.045855700969696	0.8595680594444275	0.9880238622426987
shank	0.9875845573842525	0.877209484577179	0.9753372557461262	0.8968023657798767	1.0484759584069252	0.9772710110992193	0.9524549245834351
grant	0.98330133035779	1.0465687811374664	1.0098065519705415	1.0016656294465065	0.9733475241810083	0.9790581725537777	1.0278788525611162
affirmatively	0.8960442021489143	0.9664476178586483	1.0039494708180428	0.9528041481971741	1.0550652220845222	0.9683926962316036	1.040697868913412
unintended	0.9476005099713802	0.8257420808076859	0.8640701770782471	0.8882609903812408	0.9247878715395927	0.8489911556243896	0.8351016342639923
asap	0.8860286325216293	0.8462783694267273	0.9500318765640259	0.8293269723653793	0.9315107613801956	0.9590111896395683	0.9870144370943308
caution	0.9032526910305023	0.94304358959198	0.9361615628004074	0.9595508500933647	0.9376595541834831	0.9153779372572899	0.8168817758560181
squirm	0.862140029668808	0.6594358384609222	0.8324064910411835	0.8644881546497345	0.9200538545846939	0.7618989199399948	0.7205458879470825
thankful	0.3821064233779907	0.7806405425071716	0.5263689160346985	0.713095486164093	0.6940266191959381	0.7092414200305939	0.7421182692050934
temperate	0.9081609398126602	0.8271760940551758	0.9035006016492844	0.7373480200767517	0.9617723375558853	0.874829113483429	0.9012673422694206
fireman	0.9029713273048401	0.8238835036754608	0.8413644731044769	0.8614409863948822	0.9914923207834363	0.8881835713982582	0.8413709998130798
grisly	0.905696377158165	0.8075858503580093	0.7260633707046509	0.8745783865451813	0.8900566175580025	0.8142618387937546	0.6532890200614929
apprehend	0.9354546070098877	0.9554398581385612	0.9059176966547966	0.9755615387111902	0.9986954759806395	0.8791399598121643	0.9380656778812408
shutdown	0.9956417428329587	0.9525228068232536	0.9213789328932762	1.0462273620069027	0.9896258302032948	0.9088727086782455	0.8891280367970467
undone	0.8658342510461807	0.8553863614797592	0.8651117533445358	0.852851465344429	1.001309335231781	0.8812108114361763	0.8986193239688873
mishap	0.9153816998004913	0.8703746348619461	0.8684508502483368	0.9652757421135902	1.0140644870698452	0.9214349389076233	0.9086712896823883
veer	1.0024163462221622	0.8153035044670105	0.9091763645410538	0.9375499300658703	0.9461027681827545	0.8821729198098183	0.8037045896053314
handicap	0.9595507942140102	0.8654604852199554	0.9434960074722767	0.8656821846961975	0.9748658873140812	1.0209111422300339	0.9550467021763325
grr	0.8555300384759903	0.7402565479278564	0.8287137895822525	0.7241747081279755	1.0090598426759243	0.8962777778506279	0.8185732215642929
monde	0.9834626726806164	0.9446962960064411	0.9783439487218857	0.7808950692415237	1.0199508909136057	1.0709338784217834	1.033143937587738
calamity	0.9407333582639694	0.9595599919557571	0.8081460446119308	0.9352565407752991	1.0288143288344145	0.9173104465007782	0.8513286411762238
tarnish	0.910797543823719	0.9139811396598816	0.7356250882148743	0.9500924944877625	0.9800912030041218	0.9013180136680603	0.9120230749249458
blindness	0.9714673478156328	0.8982672691345215	0.829029843211174	0.9306298047304153	0.9573609530925751	0.9878647178411484	0.8907222002744675
growl	0.9331201836466789	0.7648589909076691	0.896887443959713	0.8494201004505157	1.0017265677452087	0.7599397897720337	0.7982422113418579
sonorous	0.9527045041322708	0.7563382834196091	0.8765376210212708	0.7072915434837341	0.9459211155772209	0.9550114721059799	0.9084142595529556
admiral	0.9727209620177746	0.9577385485172272	0.932833842933178	0.8858315721154213	1.0367309302091599	0.8982541710138321	1.0049004461616278
amusement	0.913832351565361	0.8077242523431778	0.8465233445167542	0.8570055067539215	0.9208395928144455	0.8705173879861832	0.8619810342788696
hairy	0.7535062730312347	0.5950993299484253	0.7531640529632568	0.6776797771453857	0.8232045471668243	0.7740479409694672	0.5372774600982666
hammock	0.9378488250076771	0.8928902521729469	0.8998666703701019	0.733068197965622	1.000317145138979	0.9974581748247147	0.9031600132584572
resignation	0.9178245514631271	0.8950700536370277	0.7769681513309479	1.0066311033442616	0.9664032906293869	0.7858410626649857	0.9979198519140482
hideous	0.8669027835130692	0.6493889093399048	0.6157130599021912	0.6022275984287262	0.8617258667945862	0.8306366503238678	0.5778346657752991
drones	1.0348342843353748	0.9353862926363945	0.9520585127174854	0.9268273264169693	1.0942028611898422	0.9471438005566597	0.9356561452150345
feminism	0.9483376443386078	0.7529289424419403	0.8395631015300751	0.7909962832927704	0.952222429215908	0.8940615579485893	0.8484217673540115
crouch	0.9738890081644058	0.7950794845819473	0.9646593034267426	0.8548168838024139	1.0343792140483856	0.8698084652423859	0.8377673476934433
trans	0.9572718627750874	0.926359236240387	0.9609074406325817	0.8920063152909279	0.9712411668151617	0.9430559612810612	0.9343704283237457
sore	0.741682231426239	0.7754558473825455	0.7763878256082535	0.8543189018964767	0.8987439423799515	0.7711268663406372	0.7396889925003052
cruising	0.7965669333934784	0.8631427437067032	0.9442595094442368	0.7901417165994644	0.8749398589134216	0.9479756318032742	0.8365851044654846
distressed	0.8232980966567993	0.883028045296669	0.6963645815849304	0.8416975140571594	0.9353049620985985	0.6838743090629578	0.7725224494934082
glow	0.8657436370849609	0.874022051692009	0.89656201004982	0.7401346564292908	0.8985468596220016	0.9734519962221384	0.8757975846529007
fool	0.83048315346241	0.6646793484687805	0.8244216740131378	0.8081941902637482	0.9967134334146976	0.7799931019544601	0.7703778445720673
